Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
2, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 1, 2, 1, 5, 1, 2, 4
2, CIVILIZATION_ANTIOCH, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 4
2, CIVILIZATION_CARDIFF, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 2, 1, 6, 0, 2, 3
2, CIVILIZATION_BOLOGNA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3
2, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 3, 1, 5, 0, 1, 4
2, CIVILIZATION_NALANDA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 1, 6
2, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 1, 5
2, CIVILIZATION_AUCKLAND, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 2, 1, 6, 0, 3, 3
2, CIVILIZATION_AYUTTHAYA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 1, 2, 1, 5, 1, 3, 3
2, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3
2, CIVILIZATION_GRANADA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 4
2, CIVILIZATION_SINGAPORE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 2, 1, 6, 0, 2, 4
2, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_GEORGIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_JAPAN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 5
2, CIVILIZATION_HUNGARY, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_ROME, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 6, 4
2, CIVILIZATION_ZULU, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 5
2, CIVILIZATION_NORWAY, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_GREECE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 4
2, CIVILIZATION_SPAIN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 4
3, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 2, 2, 1, 5, 1, 2, 4
3, CIVILIZATION_ANTIOCH, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4
3, CIVILIZATION_CARDIFF, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 3
3, CIVILIZATION_BOLOGNA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3
3, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 3, 1, 5, 0, 1, 4
3, CIVILIZATION_NALANDA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 6
3, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 5
3, CIVILIZATION_AUCKLAND, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 3, 3
3, CIVILIZATION_AYUTTHAYA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 2, 2, 1, 5, 1, 3, 3
3, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3
3, CIVILIZATION_GRANADA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4
3, CIVILIZATION_SINGAPORE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 4
3, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_GEORGIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 6, 4
3, CIVILIZATION_JAPAN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 5, 5
3, CIVILIZATION_HUNGARY, 1, 1, 0, 0, 1, 0, 0, 0, 8, 0, 15, 0, 2, 1, 5, 0, 6, 4
3, CIVILIZATION_ROME, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 6, 4
3, CIVILIZATION_ZULU, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 5, 5
3, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 4
3, CIVILIZATION_GREECE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 5, 4
3, CIVILIZATION_SPAIN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 5, 4
4, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 3, 2, 1, 5, 1, 2, 4
4, CIVILIZATION_ANTIOCH, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4
4, CIVILIZATION_CARDIFF, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 3
4, CIVILIZATION_BOLOGNA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3
4, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 4
4, CIVILIZATION_NALANDA, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 2, 8
4, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 1, 5
4, CIVILIZATION_AUCKLAND, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 3, 3
4, CIVILIZATION_AYUTTHAYA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 3, 2, 1, 5, 1, 3, 3
4, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3
4, CIVILIZATION_GRANADA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4
4, CIVILIZATION_SINGAPORE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 4
4, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_GEORGIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 6, 4
4, CIVILIZATION_JAPAN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 5, 5
4, CIVILIZATION_HUNGARY, 1, 1, 0, 0, 1, 0, 0, 0, 8, 0, 20, 0, 2, 1, 5, 0, 6, 4
4, CIVILIZATION_ROME, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 6, 4
4, CIVILIZATION_ZULU, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 5
4, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 5, 4
4, CIVILIZATION_GREECE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 5, 4
4, CIVILIZATION_SPAIN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 5, 4
5, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 4, 2, 1, 5, 1, 2, 4
5, CIVILIZATION_ANTIOCH, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 2, 4
5, CIVILIZATION_CARDIFF, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 29, 0, 2, 1, 6, 0, 2, 3
5, CIVILIZATION_BOLOGNA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 3, 3
5, CIVILIZATION_BRUSSELS, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 25, 0, 3, 1, 5, 0, 1, 4
5, CIVILIZATION_NALANDA, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 3, 1, 5, 0, 2, 8
5, CIVILIZATION_GENEVA, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 3, 1, 5, 0, 2, 7
5, CIVILIZATION_AUCKLAND, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 29, 0, 2, 1, 6, 0, 3, 3
5, CIVILIZATION_AYUTTHAYA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 4, 2, 1, 5, 1, 3, 3
5, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 3, 3
5, CIVILIZATION_GRANADA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 2, 4
5, CIVILIZATION_SINGAPORE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 29, 0, 2, 1, 6, 0, 2, 4
5, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_GEORGIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 6, 4
5, CIVILIZATION_JAPAN, 1, 2, 0, 0, 2, 0, 0, 0, 8, 0, 25, 0, 3, 1, 5, 0, 7, 7
5, CIVILIZATION_HUNGARY, 1, 1, 0, 0, 1, 0, 0, 0, 8, 0, 55, 0, 2, 1, 5, 0, 6, 4
5, CIVILIZATION_ROME, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 6, 4
5, CIVILIZATION_ZULU, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 5, 0, 3, 1, 5, 0, 8, 6
5, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 5, 4
5, CIVILIZATION_GREECE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 5, 4
5, CIVILIZATION_SPAIN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 5, 4
6, CIVILIZATION_VILNIUS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 32, 5, 3, 1, 7, 1, 2, 6
6, CIVILIZATION_ANTIOCH, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 5, 0, 3, 5
6, CIVILIZATION_CARDIFF, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 35, 0, 2, 1, 6, 0, 2, 3
6, CIVILIZATION_BOLOGNA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 1, 30, 0, 2, 1, 5, 0, 2, 4
6, CIVILIZATION_BRUSSELS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 32, 0, 4, 1, 7, 0, 1, 6
6, CIVILIZATION_NALANDA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 5, 0, 2, 8
6, CIVILIZATION_GENEVA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 5, 0, 2, 7
6, CIVILIZATION_AUCKLAND, 1, 1, 1, 0, 2, 0, 0, 0, 7, 1, 35, 0, 2, 1, 6, 0, 3, 3
6, CIVILIZATION_AYUTTHAYA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 5, 2, 1, 5, 1, 3, 3
6, CIVILIZATION_JERUSALEM, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 5, 0, 3, 3
6, CIVILIZATION_GRANADA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 32, 0, 3, 1, 7, 0, 3, 5
6, CIVILIZATION_SINGAPORE, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 35, 0, 4, 1, 6, 0, 2, 6
6, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_GEORGIA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 6, 4
6, CIVILIZATION_JAPAN, 1, 2, 1, 0, 2, 0, 0, 0, 9, 0, 5, 0, 3, 1, 5, 0, 7, 7
6, CIVILIZATION_HUNGARY, 1, 1, 0, 0, 2, 0, 0, 0, 8, 0, 60, 0, 2, 1, 5, 0, 6, 4
6, CIVILIZATION_ROME, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 10, 0, 3, 1, 5, 0, 9, 5
6, CIVILIZATION_ZULU, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 10, 0, 3, 1, 5, 0, 8, 6
6, CIVILIZATION_NORWAY, 1, 1, 0, 0, 3, 0, 0, 0, 7, 0, 5, 0, 2, 1, 5, 0, 5, 4
6, CIVILIZATION_GREECE, 1, 2, 1, 0, 2, 0, 0, 0, 9, 0, 5, 0, 3, 1, 5, 0, 8, 5
6, CIVILIZATION_SPAIN, 1, 2, 0, 0, 2, 0, 0, 0, 8, 0, 11, 0, 3, 1, 6, 0, 6, 7
7, CIVILIZATION_VILNIUS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 39, 6, 3, 1, 7, 1, 2, 6
7, CIVILIZATION_ANTIOCH, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 35, 0, 3, 1, 5, 0, 3, 6
7, CIVILIZATION_CARDIFF, 1, 1, 1, 0, 2, 0, 0, 0, 7, 1, 40, 0, 2, 1, 5, 0, 2, 5
7, CIVILIZATION_BOLOGNA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 2, 35, 0, 2, 1, 5, 0, 2, 4
7, CIVILIZATION_BRUSSELS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 39, 0, 4, 1, 7, 0, 1, 6
7, CIVILIZATION_NALANDA, 1, 2, 2, 0, 2, 0, 0, 0, 7, 1, 35, 0, 5, 1, 5, 0, 1, 8
7, CIVILIZATION_GENEVA, 1, 2, 1, 0, 3, 0, 0, 0, 7, 0, 35, 0, 3, 1, 5, 0, 2, 7
7, CIVILIZATION_AUCKLAND, 1, 1, 1, 0, 2, 0, 0, 0, 7, 1, 41, 0, 2, 1, 6, 0, 3, 3
7, CIVILIZATION_AYUTTHAYA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 35, 6, 2, 1, 5, 1, 3, 3
7, CIVILIZATION_JERUSALEM, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 35, 0, 2, 1, 5, 0, 3, 3
7, CIVILIZATION_GRANADA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 39, 0, 3, 1, 7, 0, 3, 5
7, CIVILIZATION_SINGAPORE, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 41, 0, 4, 1, 6, 0, 2, 6
7, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_GEORGIA, 1, 2, 0, 0, 2, 0, 0, 0, 8, 0, 25, 0, 3, 1, 5, 0, 7, 7
7, CIVILIZATION_JAPAN, 1, 2, 1, 0, 2, 0, 0, 0, 9, 0, 5, 0, 3, 1, 5, 0, 7, 7
7, CIVILIZATION_HUNGARY, 1, 2, 1, 0, 2, 0, 0, 0, 10, 0, 5, 0, 3, 1, 5, 0, 8, 6
7, CIVILIZATION_ROME, 1, 2, 1, 0, 3, 0, 0, 0, 9, 0, 25, 0, 3, 1, 5, 0, 8, 6
7, CIVILIZATION_ZULU, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 15, 0, 3, 1, 5, 0, 8, 6
7, CIVILIZATION_NORWAY, 1, 2, 0, 0, 3, 0, 0, 0, 8, 0, 5, 0, 3, 1, 5, 0, 8, 5
7, CIVILIZATION_GREECE, 1, 2, 1, 0, 2, 0, 0, 0, 9, 0, 5, 0, 3, 1, 5, 0, 8, 5
7, CIVILIZATION_SPAIN, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 17, 0, 3, 1, 6, 0, 6, 7
8, CIVILIZATION_VILNIUS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 46, 7, 3, 1, 7, 1, 2, 6
8, CIVILIZATION_ANTIOCH, 1, 2, 1, 0, 2, 0, 0, 0, 7, 2, 40, 0, 3, 1, 5, 0, 3, 6
8, CIVILIZATION_CARDIFF, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 46, 0, 3, 1, 6, 0, 3, 6
8, CIVILIZATION_BOLOGNA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 2, 40, 0, 3, 1, 5, 0, 3, 6
8, CIVILIZATION_BRUSSELS, 1, 2, 2, 0, 2, 0, 0, 0, 7, 0, 46, 0, 4, 1, 7, 0, 1, 6
8, CIVILIZATION_NALANDA, 1, 2, 3, 1, 2, 0, 0, 0, 7, 1, 40, 0, 5, 1, 5, 0, 1, 8
8, CIVILIZATION_GENEVA, 1, 2, 1, 1, 3, 0, 0, 0, 7, 0, 40, 0, 3, 1, 5, 0, 2, 7
8, CIVILIZATION_AUCKLAND, 1, 1, 1, 0, 2, 0, 0, 0, 7, 1, 47, 0, 2, 1, 6, 0, 3, 3
8, CIVILIZATION_AYUTTHAYA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 40, 7, 2, 1, 5, 1, 3, 3
8, CIVILIZATION_JERUSALEM, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 40, 0, 2, 1, 5, 0, 3, 3
8, CIVILIZATION_GRANADA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 44, 0, 5, 3, 5, 0, 3, 6
8, CIVILIZATION_SINGAPORE, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 47, 0, 4, 1, 6, 0, 2, 6
8, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_GEORGIA, 1, 2, 1, 0, 3, 0, 0, 0, 9, 0, 5, 0, 3, 1, 5, 0, 8, 6
8, CIVILIZATION_JAPAN, 1, 2, 1, 1, 2, 0, 0, 0, 9, 0, 10, 0, 3, 1, 5, 0, 7, 7
8, CIVILIZATION_HUNGARY, 1, 2, 1, 0, 3, 0, 0, 0, 10, 0, 55, 0, 3, 1, 5, 0, 8, 6
8, CIVILIZATION_ROME, 1, 3, 1, 1, 3, 0, 0, 0, 9, 0, 5, 0, 3, 3, 5, 0, 11, 7
8, CIVILIZATION_ZULU, 1, 2, 1, 1, 2, 0, 0, 0, 8, 0, 20, 0, 3, 1, 5, 0, 8, 6
8, CIVILIZATION_NORWAY, 1, 2, 0, 0, 3, 0, 0, 0, 8, 0, 10, 0, 3, 1, 5, 0, 8, 5
8, CIVILIZATION_GREECE, 1, 2, 1, 0, 2, 0, 0, 0, 9, 0, 30, 0, 3, 1, 5, 0, 8, 5
8, CIVILIZATION_SPAIN, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 23, 0, 3, 1, 6, 0, 6, 7
9, CIVILIZATION_VILNIUS, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 51, 8, 3, 1, 5, 1, 2, 7
9, CIVILIZATION_ANTIOCH, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 45, 0, 3, 1, 5, 0, 3, 6
9, CIVILIZATION_CARDIFF, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 52, 0, 3, 1, 6, 0, 3, 6
9, CIVILIZATION_BOLOGNA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 3, 45, 0, 3, 1, 5, 0, 3, 7
9, CIVILIZATION_BRUSSELS, 1, 2, 2, 1, 2, 0, 0, 0, 7, 1, 51, 0, 3, 1, 5, 0, 2, 8
9, CIVILIZATION_NALANDA, 1, 3, 3, 1, 2, 0, 0, 0, 7, 2, 45, 0, 5, 1, 5, 0, 2, 10
9, CIVILIZATION_GENEVA, 1, 2, 1, 1, 3, 0, 0, 0, 7, 0, 45, 0, 3, 1, 5, 0, 2, 7
9, CIVILIZATION_AUCKLAND, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 53, 0, 3, 1, 6, 0, 3, 5
9, CIVILIZATION_AYUTTHAYA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 45, 8, 3, 1, 5, 1, 4, 4
9, CIVILIZATION_JERUSALEM, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 45, 0, 3, 1, 5, 0, 4, 4
9, CIVILIZATION_GRANADA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 49, 0, 5, 3, 5, 0, 3, 6
9, CIVILIZATION_SINGAPORE, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 53, 0, 4, 1, 6, 0, 2, 6
9, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_GEORGIA, 1, 2, 1, 0, 3, 0, 0, 0, 9, 0, 10, 0, 3, 1, 5, 0, 8, 6
9, CIVILIZATION_JAPAN, 1, 3, 1, 1, 2, 0, 0, 0, 9, 0, 16, 1, 3, 1, 6, 1, 7, 10
9, CIVILIZATION_HUNGARY, 1, 2, 1, 0, 4, 0, 0, 0, 10, 0, 5, 0, 3, 1, 5, 0, 8, 6
9, CIVILIZATION_ROME, 1, 3, 1, 1, 3, 0, 0, 0, 9, 0, 11, 1, 3, 3, 6, 1, 11, 7
9, CIVILIZATION_ZULU, 1, 2, 1, 1, 2, 0, 0, 0, 8, 0, 21, 1, 3, 1, 6, 1, 8, 6
9, CIVILIZATION_NORWAY, 1, 2, 0, 0, 3, 0, 0, 0, 9, 0, 5, 0, 3, 1, 5, 0, 7, 6
9, CIVILIZATION_GREECE, 1, 2, 1, 1, 2, 0, 0, 0, 9, 0, 20, 0, 3, 1, 5, 0, 8, 5
9, CIVILIZATION_SPAIN, 1, 2, 1, 1, 2, 0, 0, 0, 8, 1, 29, 0, 3, 1, 6, 0, 7, 8
10, CIVILIZATION_VILNIUS, 1, 2, 1, 1, 3, 0, 0, 0, 7, 3, 56, 8, 3, 1, 5, 0, 2, 8
10, CIVILIZATION_ANTIOCH, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 50, 0, 3, 1, 5, 0, 3, 6
